date,message
2022-07-17,понестись друг детство баканов впасть немилость кстати непонятно откуда полномочие увольнять уважаемый персона
2022-07-17,киев оболонь гусь сычать нееее нигде пропасть гусь посреди столица пасуцца огірочки возле девятиэтажка значит рука жопа
2022-07-17,фейсбук напоминать год назад ехать мариуполь море начало февраль год туда ехать поздравить папа деньрик отвезти подарок погулять город стать непохожий марик детство самый прикольный развлекуха была- игра танчик залазить мусорный бак остальной херачили баку палка последний видеть море зимний море считаться смысл кроме голодный чайка 5ти разный вид последний тёплый море прошлое лето б.кос как-то сложиться мерзкий погода дождь ветер холодно медуза снизу комар сверху паук-обожрыш ляпать тушка лицо патамушт паутина выдерживать турция италия естись оно конь азовский побережье огосподь отдых борьба выживание промокнуть покусать комар замёрзнуть жопа обпекло медуза морда лежать гигантский паук кагбэ вопрошать `` шобль мармариса '' что-то чувствовать день отъезд идти дождь холодно всё-равно полезть вода всесить пляж плыть одинокий прыщ лоб думать `` похер морько купацца '' знать последний ... последний ночевать квартира пройти детство последний смотреть школьный альбом человек половина очень помнить второй помнить очень хотеть последний ходить рынок бегать семками детство последний видеть часы вокзал бродить парка жданов хз называться 14м 10го октябрь последний видеть донецк дом кот ходить ставка оболонь мочь отвязаться мысль завтра прилететь блединый вполне мочь видеть уточка последний раз. понимать довести пдр каждый момент время каждый человек украина мочь видеть последний близкий квартира родный место последний слушать любимый музыка любимый еда тискать пузо кот убирать говно любимый собака какой-то жизнь грань понимать намеренно суета голова песок лайкать котик нерв нужно иметь стальной думать постоянно как-то функционировать приносить польза хуй `` братик '' молдова беларусь чечня дать пизда спустя какой-то время шевелить палец песок азов перечислять ум название количество смертоносный машина должный щоб ніколя знов грязный жопа оккупант окунуться морько северский донец дніпро днестр
2022-07-16,14 кг котятина прекрасно
2022-07-16,
2022-07-16,
2022-07-16,шановні киянуть і гості столиці багато раптом хтося мож впізнать цю істота середа сусідіть дуже хотеть поспілкуватися
2022-07-15,2я часть италия — 62 155-мм pzh 2000 значительный часть американский м-109 нуждаться капитальный ремонт франция — 76 155. мм сау « цезарь » германия — 121 155-мм pzh 2000. испания — 96 155.мма м-109 часть боеготовый вроде внушительный цифра. рф 700 « мста-с » 20 штука « коалиция » сотня « пион » 800 « гиацинт-с » хранение огромный количество стволки. пока превосходство высокоточный снаряд « raytheon произвести 14000 excalibur сша канада швеция германия австралия минус 1500 выстрелить бой снаряд неизвестный число учение последний саммит нато вывод сделать сделать заработать завтра украина мочь подготовиться хороший естественно — „ длинный “ ольха закончить первый дивизион „ нептун “ вторжение замкнутый цикл производство снаряд отчислять 10-12 ввп силовик сторона сша поставить 6000 пусковой птрк третий поколение 13.000 произвести физически — армия сша союзник передать полмиллиона снаряд вряд кто-то мочь назвать хотя страна европа мочь планировать подобный самостоятельно свалиться государственный регулирование норма общий мир слишком долго жить сытость мнимый безопасность пытаться решать проблема популяция пингвин читать мысль путин время 21 век рф вставлять швабра прямой кишка заключить обещать бомбить лондон федеральный канал что-то начало сдвигаться политический поле старое свет европа лихорадочно пересматривать план сокращение сухопутный войско стрекотать станок печатание деньга видеть миллион украинский силовик цена тысяча жизнь сдерживать агрессор пора просыпаться сон разум рождать чудовище наливаться кровь восточный граница ес
2022-07-15,кирилл данильченко 1я часть 140 день война украина строго военный вывод бой формат первый мировой война — медленный разгрызание оборона 30 км 5 месяц вагон выпустить снаряд пара день вывести строй батальон малый результат авдеевка харьков первый мировой снова стать востребовать штурмовой группа увешать гранат специальный оборудование — выскочить быстро разобрать дом бмп сжечь носить контрбатарейный борьба работа артиллерия — забитый « ураган » уничтожить батарея выбить склад вместе комдив замполит зам тыл зампотехома одновременно танк перестать прорываться тыл глубина заливка бак работать закрытый позиция карусель стараться подлазить птрк — попытка косплеить блицкриг стоить рф далеко 1000 машина внезапно выясниться авиация мочь выполнять работа противовоздушный противоракетный оборона зрк запад густо самый главный итог европа мир война украина — политический 30 год благоденствие сень база сша немножко завести иллюзия вечно расслабиться поболтать углеводородный след мясо неравенство стеклянный потолок доход декрет мужчина хотя проблема туалет шесть пол квота армия прочий любимый занятие левый социалист вопрос сокращение бундесвер распилить рота глубинный разведка танковый батальон порезать военно-транспортный авиация варшава поставить « крабовый » суть британский as-90 войско украина большой лондон страна союз тратить интеграция беженец ближний восток 200 миллиард евро год мочь закончить станция рэб европейский истребитель ладный британия остров 220 боеготовый « челленджер » — мочь нужно германия « лео » ход 183 штука франция танк « леклерк » 241 становиться очевидный европа куда-то туда готовиться готовиться вообще война продолжение политика средство происходить сегодня жёлтый жилет франция хотеть социалка ранний пенсия вертолётный деньга из-за ковид инфляция размазать сидеть резервный валюта зелёный требовать отчёт рост бюджет немецкий армия 100 млрд. оказать влияние природа вывод — « массовый увеличение выброс co2 показывать бундесвер являться убийца климат » занавес помнить президент сша мотаться старый свет требовать тратить хотя 2 оборона итог сша вынудить разворачивать европейский твд бронетанковый бригада — ибо программа модернизация бронетанковый парк ес рассчитать год 10 профсоюз бюджет оппозиция хотеть хвост пока вертеть собака « готовый связь угроза рф рассмотреть рост бюджет 3 правда горизонт планирование 2032 год » — дания оставаться связь вашингтон ваш мнение важно ладный делать небольшой страна неофит надеяться защита « старичок » франция италия германия испания 10.7 триллион доллар суммарный ввп пусть британия выйти ес альянс ещё 3.4 триллион напомнить число рф — 1.8 триллион доллар подавлять экономический преимущество запад союзник сторона атлантика россия состояние насытить называть лднр сотня буксировать орудие сау европа просто распилить продать третий мир поставить курд время югославский война стоять консервация сниматься 20 штука месяц британия — гаубица 155 мм. as-90 89 штука естественно развернуть учебный центр текущий ремонт
2022-07-15,террорист днр убить британец пол ури находиться плен говорить пол умереть `` стресс » тип `` утонуть '' `` бомбить ''
2022-07-15,предыдущий новость `` голос америка '' наконец-то объяснить заработать ленд-лиз последовать куча камент `` понятно `` попробовать написать простой ✔️сейчас действовать программа помощь украина 40 млрд бакс 20 млрд военный помощь 40 млрд иметь отношение ленд-лиз плюнуть говорить заодно плюнуть говорить америка вгонять долг помощь предоставляться безоплатно вообще платить получаться программа хороший ленд-лиз нужно заплатить вооружение сохраниться бой захотеть оставить нюанс ✔️в сша ноябрь выборы конгресс сколько туда пройти трампистовый хз вероятность выделять новый средство аналог 40 млрд стать сложный кроме выборы принимать программа сложноватый программа ленд-лиз байден рулить обращаться конгресс ✔️40 млрд использовать конец называть фискальный год заканчиваться 30 сентябрь 2022 год ленд-лиз иметь смысл начинать октябрь надеяться понятный
2022-07-14,ненависть являться пустой трата душевный ресурс трансформироваться деятельность написать тысяча слово прекрасный украшение город стать череп небрат грозд свисать надпись въезд мариуполь луганск киев чатик тыкать нос отсутствие логика запоребрик остаться уверенный украина стрелять оккупировать донецк ещё винница идти нахуй почему бегать аккаунт украинский блядь-певица веселить почтенный публика рф писать блядь способ снять нервный напряжение новость наконец-то понимание винница лев ужгород застраховать завтра прилететь кусок железо убить рандомный человек толк примерно ноль сплести маск-сетка купить тактический маска фронт годный правильный ненависть донат грузовик раздобыть магазин автомат такмёд передок супчик госпиталь продать платье надеть некуда отдать деньга бпнуть сдать кровь заплатить налог работать большой тратить маленький война просто пожирать ресурс сегодня купить пикап завтра разбитый нужный новый беспилотник сбивать рюкзак снаряга гореть медицинский препарат вливаться раненый снова должный попасть аптечка любить череп небрат недоразвитый мозговой отдел богатый внутренний мир разбросаный красиво степь пнуть блядь-певичка грех хороший всё-таки ненавидеть эффективно каждый импульс ненависть свободно конвертироваться 200го небрат победить сдохнуть нужно въябывать радостно бодро рисовать воображение дохлый гуснить въезд севастополь
2022-07-14,российский военный преступник среди бел день нанести ракетный удар оживлённый улица винница погибший число минимум 1 маленький ребёнок сознательный террористический акт россия страна-террорист управлять больной голова психопат выродок
2022-07-14,`` спаситель '' днепр украина целое господарський суд дніпропетровської області тепер списує борг з рахунок
2022-07-13,тубус стугна v2.0 горячее место фронт работать расчёт пусковой стугна-п. счёт большой 50 подтвердить поражение вражеский бронетехника орден медаль также безмерный благодарность приключиться командир расчёт служить коллега офис тусовка оно бывать служить воевать орденоносный сверх-эффективный расчёт помогать всякий ... оргтехника машина специфический электроника кто-то дочитать момент уточнить речь віталіть гайдукевич виталик держать рука тубус результативный ракета виталик проводить двое сутки лотерея виталик собранный деньга покупать расчёт всякий необходимый передавать хотеть тубус автограф расчёт свежий аромат победа российский танк понимание ваш 100-200-500-1000 гривна помочь ещё хороший помочь плиз репост //shop.spgr.org.ua/blagodiyniy-rozigrash-2.0-tubus-vid-raketi
2022-07-13,карточный домик российский пропаганда изменение сравнение данные 2 июль довольно интересный //t.me/cynic2020/7249 итак заинтересованность военный тема продолжать падать самый стремительный отрицательный рост заметный среди молодёжь закрытый отчёт составлять около 5 процентный пункт еженедельно начало лето особенно интересно среди молодой поколение явно доминировать антивоенный позиция сторонник война среда молодёжь менее 20 географически расположить достаточно депрессивный регион окраина цивилизация часто доступ интернет перспектива будущее среди представитель `` среднее возраст '' интересоваться война также становиться существенно маленький падение менее резкий 2-3 процентный пункт еженедельно оба группа видно смещение исключительно провоенный позиция антивоенный плоскость падать процентный соотношение существенно медленный однако общий тенденция `` бытовой реальность '' являться доминировать нынешний повестка самый высокий процент заинтересованность практически неподвижный показатель поддержка находиться стан `` путинский возраст '' сторонник война диапазон 75 причём явно заметный социальный статус фактор политический определённость выше уровень достаток ниже уровень поддержка война депрессивный регион использоваться анализ данные большой сторонник `` война победный конец '' немой идентифицировать кремль довольно опасный выглядеть ситуация `` российский столица '' москва санкт-петербург оба город число противник война превысить число сторонник масса социальный проблема приводить прогнозировать взрывной рост левый движение популярность левый идея `` раскулачивание '' богатый слой начало военный действие взлететь вдвое причём интересно период 24 февраль конец март левый идея значительный степень просесть практически втрое поскольку повестка вытеснить победный реляция степень поддержка вдвое большой довоенный реальность рост март 6 свидетельствовать социальный недовольство закулисный `` обмен пленный '' по-прежнему находиться остриё общественный внимание принцип реплика `` спасать '' достаточно снять любой вопрос повод обмен `` азовец '' любой представитель `` националистический '' круг фактически повестка `` денацификация '' пройти проверка время россиянин готовый оправдывать война вполне принимать любой обмен особый вопрос вспышка недовольство связь термин денацификация демилитаризация убрать пропагандистский медиа полностью вытеснить обтекаемый фраза `` идти план '' переходить `` карточный домик '' многократно сообщать россия мочь внутренний потребитель абсолютно любой событие декларировать победный среда сторонник война никакой вопрос однако кремль выстрелить голова ежедневный взрыв склад помощь himars россиянин начать публиковать информация попадание довольно вульгарный форма взрываться удобрение гуманитарный помощь факт оставаться факт пропагандистский среда катастрофический урон himars стать скрывать непонятный причина также постоянно публиковаться дать `` успешный работа пво '' спустя несколько минута публиковаться информация `` детонация удобрение '' день день пока известный имя `` герой '' начать информационный политика результат неделя уровень доверие государственный сми источник информация упасть 10 процент фон уровень доверие реплика представитель власть упасть 8 точка зрение информационный блокада первый крупный внутрироссийский информационный провал начало война связь пропаганда запретить давать слишком оптимистичный прогноз уточнение позволительный обтекаемый формулировка дата населить пункт цифра
2022-07-12,ссылка удалить выяснить откуда расти нога ресурс
2022-07-12,
2022-07-11,🍁 советник глава херсонский ова сергей хлань подтвердить всу попасть склад боеприпас новый каховка '' человек вылетать окно равно радуются… значит всу близко '' отметить хлань
2022-07-11,
2022-07-11,
2022-07-11,
2022-07-11,
2022-07-11,пацан избавиться котёночек кайфовать
2022-07-11,хороший мультик новый серия масяня нападение китай россия страшный грустный серия десятка
2022-07-11,день написать женщина бахмут сдать квартира киев причина ввести ступор женщина муж старший сын война дочка кот приехать киев друг начало искать жильё каждый телефон говорить муж сын служить говорить 14м словно оправдываться прописка смотреть мол нормальный человек аж блевать тянуть ладный хозяйка квартира предложить риелтор сказать подходить ваш муж сын вернуться война явно проблема голова припадок неконтролируемый ярость квартира разгромить охуесть вариант квартира наслать знакомый съезжать съёмный хозяйка удовольствие сдать пообещать кровать докупить привезти дочке- школьница письменный стол кресло блд думать эмпатия качество отличать остальной животное нормальный человек сочувствовать сопереживать нормальный человек понимать квартира киев целый чей-то муж сын прям огонь ежеминутный риск жизнь трять здоровье ехать кукуха сука драный живой кто-то умереть вместо эмпатия должный чуть-чуть иначе просто биомусор тип собирать косметичка место упавший боинг убить эмпатия русский пусть сторона граница выглядеть невменяемый зверьё жаль ребёнок старик условный белгород никто пусть выглядеть дружить пробовать итог известный блд сторона граница сталкиваться прямоходячий животное намёк эмпатия должный убивать завтра прийти личка какой-то человек попросить помочь помочь украинец умолчание всякий разный тупой странный заебать львов донецк порохобот зелебобик антипрививочник ходить школа любой всё-таки блд оно вообще какой-то биологический вид визуально вроде человек внутри говно кусок очень постараться сделать кусок известный риелтор вроде согласиться помочь писать `` право требовать любой условие сдавать квартира '' мочь мочь отравить жизнь работать
2022-07-11,ненавидеть русский мир
2022-07-10,❗️российский ублюдок приспешник уничтожить памятник василий слипак – всемирно известный оперный певец защитник украина оккупант завалить гранитный крест установить донецкий область увезти машина постамент сбросить возвышение видео обнародовать советник мэр мариуполь пётр андрющенко
2022-07-10,знать банковый действительно неплохо воевать почему-то россия армия лично главнокомандующий как-то неправильно наблюдать новость упоминание ермак конгрессвумен спартц – порка хороший знатный показательный хотеть выгребать пусть становиться очередь некий сомнение очередь появиться слава бог украина действительно гордый сильный вызывать уважение власть какой-то странный сторона получить шанс перечеркнуть прежний ошибка хватать прекрасный военный кампания шанс слить честно бесить банковый пихать залужный какой-то рейтинг социология человек занятый война простить политика хуева немножко как-то неправильно считать голос пока херсон проголосовать мочь молчать крым донбасс менее зеленский компания устраивать пир время чума просить помощь оружие требовать просто огромный количество ставить подножка армия немудрено западный партнёр несколько переживать охуевать они-то грань рецессия поддерживать умудряться стараться проявлять невиданный хватка – вполне вероятно затем объясняться избиратель поддержка украина никой образ прекращаться наоборот набирать оборот украинец благодарный жаль власть украинец как-то спешить вывод пока радоваться каждый получить ствол банковый ныть бояться главком видеть личность слишком узнавать глядеть пойти президентский ужас идти послать нахуй уебан идти война лишь сторона долбоеб вроде считать научиться подсказка дебил ермак либо украина либо русский мешать всу – приоритет очевидный жаловаться нечего друг сша прийти жопа рвать наркоз сделать выбор дама господин переживать никакой битва ермак против спартц слишком разный весовой категория хотя президентский завхоз хотеться подать именно так. простить свиноеблый выпиздыш мадридский « реал » играть сборная опустить село нижний учкуевка выходить поле тупо вкатывать последний газон время разминка замечать сопротивление самый боров пороть методично сильно визжать битва избиение maxgadyukin
2022-07-09,муж прислать фоточка
2022-07-09,подконтрольный территория
2022-07-09,восстановимый азовсталь ага ага догнать ещё восстановить
2022-07-08,ебашить кацапень оглядка шлёпать шлёпка пятка петь работа немецкий сау pzh 2000 🩴🩴❤️
2022-07-08,однажды добрый волшебник абдурахман ибн хаттаб идти осокорка посреди бел день фонарь — искать коренной киевлянин — отвечать любопытный посовещаться вперёд выйти трое гражданин `` коренной киевлянин '' — наконец-то найти — обрадоваться добрый волшебник — мочь попросить захотеть помнить дать дело нужно — хотеть вкусный советский квас бочка — сказать первый коренной киевлянин — хотеть мороженое счастливый советский детство гмо химия — сказать второй коренной киевлянин — хотеть человек добрый друг друг ссср — сказать третий коренной киевлянин добрый волшебник абдурахман ибн хаттаб выслушать сказать — хотеть дать дело нужно дать троить пизда
2022-07-08,васян подрасти
2022-07-08,насилу вирвався з буковельський котёл
2022-07-07,послушать хуйлушу шоть вспомнить общага универ лихой 90е сын ректор мажорище имя саша заливать зенки абсолют любить побегать общага ствол периодически шмалять окно холл чисто ради форс бандитский телосложение еле-еле поц манер шарамыжник понт ём муха дохнуть подлёт бояться цаца трогать сынуль мочь отчислить универ раз-два армия хотеться просто страшно ствол рука бухой еблан нежный ботаник оптимизм добавлять ночной визит стрельба саша разбудить сосед год 35 жена-студентка общага жить работать зубопротезист спор складывать вчетверо монета палец халка ход рисовать обычно спокойный забор мельничук дикий рёв вырваться комната коридор какой-то непродолжительный возня юркин громогласный бубнеж `` нахер будить сука работа утро пдр всратый `` пронзительный звук агонизировать авторитет саша мощный аплодисменты зритель раздача люля ожидать разборка выселение юр отчисление жена саша заходить дело вежливый здороваться любой охренесть быдло хуйлуша кошмаритя ровно пора пока выбить дерьмо зуб понт оно стать тихий вежливый
2022-07-07,
2022-07-07,nick vest борис джонсон официально объявить отставка пост премьер-министр великобритания борис джонсон пообещать британский правительство поддерживать украина отставка `` долго потребоваться '' -- -- первый зашквара вечеринка бора кое-как простить ... второй зашквара скандальный назначение работать демократия запачкать репутация добрый уйти пачкать репутация страна европа боневтик сотня зашкваров спина год никто никуда уходить каиться жалеть корень пускать второй срок долго ещё идти европа бумага мочь готовый какой-то степень сознание большинство ещё
2022-07-07,мадяр командир штурмовой взвод 2шр окрем тактичный група аеророзвідка збирає `` очі '' воякіть що боронять півдеть лаптєногіє постійный тримають небі свої бпнуть і тим заважають перемішуватить небратська мнясо з земля домінуванний аэроразвідці і треба вирішуватить користя давать допоможть робить орк нервать задлить багаторазовый підвищенний ккд виявленнить знищеннить ворожої техніка необхідень відповідний технічень переоснащенний підрозділ військовими бпнуть deltaquad 🎯ціль 7 681 658.00 ₴ звучить страшно але хіб українціть є щося чий вонь зможуть зробить гуртом своєї армії 💳номер карткать банк 5375 4112 0215 3446
2022-07-07,цена мариуполь
2022-07-07,
2022-07-07,
2022-07-07,
2022-07-07,
2022-07-07,
2022-07-07,ахаахахахаха тобтый мнять курва привезти сюда хороший русский блд сбу
2022-07-06,ровно неделя покупка пижамка обнаружить муравьед вислый коленка патамушт шортик підступный залазить жопа футболка плохо отрезаться этикетка кусать бок семья ход безнадёжный бороться хлам
2022-07-06,давать отвлечь сирена выебон светлейший рассказать настя делать генеральный уборка шкаф во-первых заметить неистовый желание хранить десятилетие оно наверное достаться наследство предок какой-то доисторический сцк хомяк тянуть нора патамушт пригодиццо война астролябия помнить детство мама разгребать кладовка выносить оттуда хлам пока папа видеть разадача попасть чёрный вязаный папин свитер страшный норильск растянутый колено вообще отравлять жизнь уметь появиться дача мигрировать пмж кладовочный хлам патамушт правильно патамушт пригодицца кароч засунуть свитер мешок вынести поставить подъезд мочь кто-то острый нехватка хлам квартира бездомный хлам забрать хороший рука папа порог почуять неладный свитер ментальный связь наверное обнаружить пропажа папа метнуться кабанчик изгнать мешок найти свитер вернуть родина параллельно бубнить `` кляті баби '' множить энтропия уютный папин гмызник кладовка общий ген лапоть убъесть дочь мочь попрощаться вообще выпускной туфля 13ть сантиметровый шпилька какой-то жуткий вид сапог платформа кед почему-то 35го размер стоять невозможно ходить поэтому оно просто лежать ждать пока появиться дача ... необходимость ползать шпилька ещё общага приехать полутораметровый сцк медведь сидеть собака олицетворять дебил настенёк подарить полутораметровый плюшевый монстр полосатый майка максииииима .... канешный никак избавиться монстр максим одоробнуть навсегда максим разбежаться медведь настя хранить вечно знать искать место засушёный розочка школьный бойфренд бойфренд смысл б юность арендовать склад гамызяк муж вообще бояться лезть перекладывать невразумительный штучка место место сыч штучка место мало половина квартира занять вещь муж половина вещь дочь жить кот постоянно выкидывать вещь хранить негде хотя обманывать .... хранить говно надеть платье лямочка пол ... думать вообще куда-то пригласить пригласительный написать `` дресс код платье пол. лямочка '' опа пять год хранить ждать выкусить шляпочка описюнительный розочка понятие иметь откуда приползти закром джинсы двое носить остальной лежать узкий скиня становиться похожий глист освоить прямохождение белые лежать надеть дойти дверь стирать снова лежать какой-то странный рваный булавка ещё недостаточно старый надеть год 70 фиолетовый тень розовый парик бимб отдельный песня домашний одежда зайти черновцы соседка поважный така дама где-то год пребывать дом офигительный шёлковый халат дракон причёска время домашний одежда проходить кодовый название `` отжать бомж неравный битва '' просто мочь проститься любимый флисовымь штанишки вислый коленка муравьед дочь утверждать медведь точно знать муравьед фублочка внутри вращаться снимать вообще пятно кетчуп любить прекрасность соседка пристыдить купить новый пижамка шортик футболочка трикотаж симпатишный ничо
