date,message
2022-09-23,дневник поисковик эпизод 79
2022-09-23,бомбить украинский нацист мобилизация угрожать стыдить умолять ехать война родственник обращаться либерал российский чмырить делать наркоман зеленский записать видеобращение россиянин просьба саботировать мобилизация знать почему никто слышать никто западный чиновник спецслужба укронацистский думать россия откликнуться призыв никто думать российский военкомат очередь просто страшно понять скоро закончиться рассчитывать внутренний смута мобилизация провалиться шиш русский мужик русский глубинный народ понимать муха котлета враг разбитый победа 🫡
2022-09-23,говорить доброволец хотеть попасть отряд очень практически бывать стандартный ситуация кроме часто обращаться женщина мужчина проходить возрастной ценз здоровье сегодня например позвонить пожилой мужчина сказать сын хотеть пойти доброволец вчера писать отец хотеть пойти вместо сын призвать мобилизация опытный отважный боец полностью собрать война бояться сказать жена прям повестка выписывать доказать хотеть война государство требовать иначе думать страна понять война каждый должный выбрать место ряд защитник отечество
2022-09-23,промежуточный отчёт проект народный бпнуть `` перси '' подробный проект прежде хотеть выразить благодарность откликнуться постараться ответить каждый сожаление некоторый закрытый возможность получать личный сообщение неизвестный контакт сложно описать вдохновлять участие сотня человек помимо финансовый помощь безусловно важный хотеться особенно отметить готовый помочь совет опыт умение производственный мощностями.💪 прекрасный девушка настоящий красавица умница включаться наравне состояться учёный выполнять очень важный часть работа проектирование спасибо вероника 🤗 ребята уметь число серьёзный фрезер чпу готовый отвлекаться бизнес жертвовать время ресурс качественный средство производство птиц⚙ разработчик инженер программист самый разный институт компания равно происходить родиной✊ помощь предложить спец разный полимер станок 3d моделирование обучение пилот безвозмездно предложить чпу станок ребята 10 человек команда тема бла очень хотеть помогать предложить помощь ремонт военный техники🚛 выезд ноль отдельный спасибо талант рука оторвать крупный западный компания вроде lockheed творить благо страны🇷🇺🇷🇺🇷🇺 невзирая несправедливость твориться бардак нос создавать уникальный продукт виктор василий ohd владимир📸💻 благодаря убедиться страна отставать просто антиталант руководство некоторый ведомство общий работа идти полный ход ждать готовый включиться создание народный беспилотник поучаствовать финансово кстати подключение btc/eth кошелёк активно включиться соотечественник из-за граница данный момент остаться собрать 5.5 млн. сбор продолжаться подержать проект карта сбер 2202201182317004 алёна владимирович btc bc1qu4qmrl0uhnucjsmtlpjwn0k7p0znte6nweqgmw eth 0x089d64b196134b9b11fd400bd19cd9f3963b5e7b
2022-09-23,признаваться мочь дойти третий волна мобилизация
2022-09-23,разница платить большой
2022-09-22,волонтёр белгород первый день война помогать армия получить повестка прийти сборный пункт делиться впечатление украина запад кто-то считать точнее пытаться разогнать фейкньюс попытаться выставить россия гнать палка военкомат так. далеко так. военкомат очередь ...
2022-09-22,дневник поисковик эпизод 78 найти солдат воп вов
2022-09-22,новость 22.09.2022 спросить слово номер телеграмма +79162464251 полынок михаил позывной хрусталик поддержать `` солдатский правда '' //www.donationalerts.com/r/soldierstruth карта тинькофф 5536914109471270 юmoney 410017563855460
2022-09-22,сало помнить объявлять сбор средство приобретение подразделение шурави нм днр дронобойка подавитель бпнуть тепловизионный прицел необходимый сумма 1 265 000 рубль 👉 ссылка //t.me/pravda_shuravi/28166 single сегодняшний день собрать практически третий часть необходимый сумма 405 703 57 рубль 859 296 43 рубль сумма необходимый приобретение данный оборудование внести вклад победа реквизит карта газпромбанк мир 3562996583279966 карта промсвязьбанк мир 2200030517314424 p.s. отчëт сбор выложить канал отчëт предыдущий сбор посмотреть закрепа канал pravda_shuravi
2022-09-22,
2022-09-22,
2022-09-22,`` дикий будни '' 5 обтро часть 2 парень работать износ техника недавно потерять очередной бпнуть благодаря дядя фёдор скоро получить новый
2022-09-22,брать война мобилизованному- вещь медицина снаряга гигиена питание прочее //www.youtube.com/watch v=n0wob_ie9e4
2022-09-22,просто задаваться вопрос откуда уверенность обменить парень взять плен харьков `` перегруппировка '' гришин алексей владимирович взять плен харьковский направление `` перегруппировка '' почему среди обменить вчера мочь ответить вопрос
2022-09-22,спрашивать отвечать ходаковский май 2022 первый информационный пространство центральный телевидение сказать азовсталь выходить украинец первый украинский сторона озвучить обозначить термин `` эвакуация '' плен первый сообщить обменить участвовать переговорный процесс украинский сторона начинать переговоры кировоградский спецназ старый терминал дап май 2014 год
2022-09-22,понимать реакция ходаковский обмен азовец очень неловко признавать вина личный ответственность очень удобно прятаться `` '' широкий `` '' безопасный
2022-09-22,обратить внимание информация обмен азовец появляться момент государство очень важно народ почувствовать вкус победа должный поддержать правительство полный ход идти успешный освобождение лнр фронт идти позитивный вести узнать обмен тайра вчера президент объявить мобилизация узнать обменить иностранный наёмник приговорить смерть азовец командир время слышать знать ощущение азовец выдать давно украина ждать момент заявить использовать факт польза максимум нотаба видеть обменить пленный откуда уверенность взять плен харьков `` перегруппировка ''
2022-09-22,мобилизация решать проблема бывать нужный бронь обращаться 30 тысяча рубль законно надёжно кодовый слово 6б45 каска подарок
2022-09-22,причём истерика обменивать нужно хотя попасть плен харьков мудрый перегруппировка обменивать нужно важно информационный война проигрывать нужно обмен воспринять абсолютно победа хохлов знать почему запретить освещать тема пленный хохол пользоваться сто процент выбирать политика молчание говорить твой враг слушать выбрать тактика выглядеть выглядеть мочь закончиться деятель думать говорить стоить `` пройти год полковник аурелиано буэндиа стоя стена ожидание расстрел вспомнить далёкий вечер ... ''
2022-09-22,
2022-09-22,
2022-09-22,игорь стрелок освобождение 5 британский наёмник произвести сегодня договорённость арабский эмират плохой преступление ... плохой ошибка непроходимый глупость откровенный вредительство сделать хотя-бы пара день указ президент мобилизация видимость .... `` азовец '' обменять знать выглядеть выйти народ призвать `` постоять земля русский '' ... откликнуться насрали прямо голова открыто глумливый смешок прибаутка никак иначе лично `` миротворчество '' день объявление мобилизация воспринимать мочь
2022-09-21,вус попадать частичный мобилизация 100 106 107 113 121 123 124 125 131 166 247 878 879
2022-09-21,постоянно напоминать воевать почему
2022-09-21,хроника продвижение вперёд `` дежурный марьинка ''
2022-09-21,маленький нужный мобилизация рф большой против её абсолютно уверенный хохол восстановить сила противник полнокровный оснастить армия врач посему любой комментарий против мобилизация рассматривать диверсия сторона хохлов важно нация место жительство видеть действительно очень бот информационный влияние сторона хохлов общий банить против молчать попытка хохлов помешать набирать доброволец отряд невский второй сутки заваливать личка угроза устраивать спамовыя атака телефон надежда плюнуть перестать отвечать звонок дождаться терпение хватать нерв порядок тратить набор продолжаться день ночью желать попасть отряд очень
2022-09-21,мстить площадь `` советский '' узловой ладный дорога деревня хитровый ремонт отец несколько год биться администрация город город площадь отремонтировать спросить слово номер телеграмма +79162464251 полынок михаил позывной хрусталик
2022-09-21,дневник поисковик эпизод 77
2022-09-21,ранний отметить день победа
2022-09-20,мобилизация — слово ... наслать военный билет закупиться война calm down контроль воспользоваться человеческий ресурс получить десятка рекомендация действовать бывший военный соединить воедино отполировать оформить сделать материал многие давно просить ждать подготовиться мобилизация инструкция применение //localcrew.ru/whenseptemberends внутри найти перечень обязательный элемент ваш будущий аптечка лукбук молодой призывник одежда обувь прочий вещь полезный солдатский быт включая снаряжение сибз защита голова туловище конечность сказ нужный бой рация оружие средство наблюдение масса ссылка тема полезно ознакомиться читать делиться материал подписываться ☺️ твой local crew 🇷🇺
2022-09-20,привет боец вдв ружьё доехать встать вооружение желать помочь ребята вдв оставлять реквизит карта тинькофф- 5536914077037475 карта сбер- 2202202390959355 общий усилие канал война смочь продолжить оснащение боец передовой антидронов решение новый технический средство больший объём вместе победить 🇷🇺💪
2022-09-20,
2022-09-20,переписка админ вк
2022-09-20,новость 20.09.2022
2022-09-20,инженерный сапëрный рота шурави нм днр требоваться сапëр заключаться контракт обращаться pravda_shuravi_bot
2022-09-20,операция мороз исходить ситуация считать россия выгодно заморозить война хотя время сразу оговориться выгодно случай сделать глубокий вывод провести реорганизация вообще общество армия внешний политика первый очередь полный перегруппировка изменение стратегия ведение война обещать европеец сша угодный вешать вешать главный козырь ресурс показать обстоятельство сразу мах отказаться никто мочь поэтому полагать год реализация план `` перезагрузка '' украина ресурс слово украина искусственно накачиваться чужой ресурс её накачивать ресурс собственный интерес думать заниматься накачка ресурс бесконечно никто готовый режим вяло текущий война время накачивать украина ресурс собственный гражданин появиться вопрос необходимо полный мощность включать политический сырьевой ресурсный шантаж скромный мнение необходимо наглухо уйти оборона занятой территория предварительно провести несколько наступательный операция цель отодвинуть фронт крупный город сделать невозможный обстрел артиллерия установить мощный надрываться украинский пропаганда отвоевать территория херсон крым луганск донецк часть запорожский область контроль значит выгодный положение территория приобрести украина территория потерять потеря живой сила украина понести серьёзный переход конфликт заморозить вариант внимание постоянно обмановать постоянно зомбировать украинец начать постепенно переключаться социальный плоскость начаться неудобный вопрос пенсия зарплата инфляция безработица вообще жить далёкий необходимо регулярно наносить ракетный удар инфраструктура военный объект украина сми день ночь вещать несчастный обмануть человек жизнь привести собственный преступный власть учесть опыт афганистан ирак американский общество довольно быстро уставать `` спасительный миссия '' правительство страна сша общество смочь бесконечно слушать нужно платить карман содержание украинец найти карта смочь каждый американец совокупность грамотный комплексный военный политический мера россия мочь привести смочь время увидеть самолёт нато взлетать аэродром `` борисполь '' падать шасси земля украинец повторить вышеизложенный возможно полный осмысление правительство россия происходить глубокий внутриполитический изменеий военный реформа котрый необходимо провести краткий срок последний использовать заморозка война её использовать время позорный минский хороший ...
2022-09-20,вк снова бан сутки видео вчерашний донецк откровенно говорить знать стукнуть хохлов забанить точно опубликовать мочь должный увидеть посмотреть оно доступ день
2022-09-20,опсб продолжать работа помочь армия опсб втб 4272290754713824 роман юриевич з. bitcoin bc1q8a39pk0tdkdk8ydhrz2xl8c9l90evlzwgqnam4 usdt trc 20 tjaaorxna5omxdcv6dselmmcnypqa8izkl
2022-09-19,`` солдатский правда '' собственно нужно менять
2022-09-19,13 человек погибнуть рука украинский нацист сегодня донецк мирный гражданин забыть простить upd 16 ...
2022-09-19,влад филин донецк артобстрел уничтожить ларёк вкусный шаурм напротив часто пить кофе улица сообщать 13 погибнуть возле магазин `` джема '' остановка общественный транспорт количество раненый уточняться готовить шаурм хоттабыча погибнуть кусок палатка вытаскивать идти обычный донецкий день ... видео слабонервный хороший смотреть слабонервный подписать предпочитать жить страна розовый пони остальной идти смотреть ... razvedpolet
2022-09-19,сегодня артиллерист всу любой солдат особенно офицер дать наёмно-туземный армия сша мочь гордиться давно удаваться удачно попасть мирный население донецк воскресение удаться несколько удачный попадание убить 9 мирный житель днр ранить 13 сегодня один-единственный 155-мм снаряд любезно поставить нато сразу `` одвухсотить '' 13 человек множество тяжело ранить попадание прийтись точнехонький стратегический военный объект магазин `` джема '' площадь `` 26 бакинский комиссар '' кровь течь асфальт ручеёк кусок тело разбросать десятка метр мочь приятный `` захистник украина '' столь массовый убийство русский житель донецк поздравлять американский хозяин выдающийся военный успех конечно-же также поздравлять `` красный линия '' 8 половина год эмпирический путём установить проходить донбасс недавно выясниться белгород далеко
2022-09-19,новость 19.09.2022 охота заяц странный взрыв тульский область против мобилизация день оружейник непогода
2022-09-19,звезда сойтись ... получить охотничий билет лицензия приобретение оружие день оружейник оружейный столица россия день архангел хранитель очень символичный билет получать улица оборонный
2022-09-19,
2022-09-19,война укрорейх продолжаться каждый мочь внести вклад общий победа благодаря уважаемый подписчик помогать парень делать уверенный шаг мир донбасс участие целевой сбор объявить канал pravda_shuravi – ваш личный вклад общий дело сегодня боец снова нужный помощь подразделение шурави нм днр поступить заказ дронобойка подавитель бпнуть тепловизионный прицел необходимый сумма 1 265 000 рубль производитель оборудование провести переговоры поставка осуществляться стопроцентный предоплата течение месяц быстрый вместе соберëм необходимый сумма быстрый оборудование попасть передовой значит быстрый боец шурави начать применять защита мирный население сохранение жизнь карта газпромбанк мир 3562996583279966 карта промсвязьбанк мир 2200030517314424 p.s. отчëт сбор выложить канал отчëт предыдущий сбор посмотреть закрепа канал
2022-09-18,парень девушка дама господин товарищ товарищ улучшение мироощущение удовлетворение потребность прекрасный хотеть порекомендовать `` зойкин квартира '' попасть туда случайно просто выйти так. жениться супруг поступить гитис связаться артист кривая дорожка мельпомена докатиться странный квартирка михаил булгаков сказать попасть туда случайно разочаровать точность наоборот очаровать разумеется супруг постановка режиссёр чорт гений поспост просмотр спектакль окончательно убедиться двенадцать стул написать именно михаил афанасиевич ильф петров
2022-09-18,понять дать ощущение гражданка симонянин дать кличко укусить
2022-09-18,`` москаль хохолъ хитрый человек хитрость обоихъ выражаться въ притворствѣ тотъ притворяться по-своему первый любитъ притворяться дуракомъ второй умнымъ '' в. о. ключевский записной книжка июнь 1892 год
2022-09-18,отличие музыкальный композиция абсолютно уместный совершенно специально `` прощание славянка '' зазвучать мимо начать проходить славянский воин просто совпадение
2022-09-18,`` солдат группа центр '' 18+ видео товарищ епифан
2022-09-18,куликовский битва реконструкция 2022 парень молодец очень вжиться образ эпоха хороший работа правда выбор музыкальный композиция финал несколько сомнительный заезжать широкино `` реквием мечта '' машина уместный ... телеграмма полный видео весьма рекомендовать посмотреть полностью хороший качество оно залить вк любить смотреть любить читать короткий пересказ куликовский битва сойтись куликовый поле войско выйти вперёд богатырь — пересвет челубить начать биться ударить челубить палица тяжёлый палица басурманский страшный удар обрушиться русский богатырь войти нога пересвет колено сыр земля выстоять пересвет ударить палица войти нога челубей колено ... жопа принять земля русский нога басурманский
2022-09-18,дневник поисковик эпизод 76
2022-09-18,
2022-09-18,`` вербовщик наёмник '' весьма ревниво относиться потенциальный клиентура поэтому смочь пройти мимо объявление во-первых считать считать потенциальный защитник место война территория бывший украина поэтому человек помогать перенаправить поток доброволец фронт тыл относиться весьма скверный татарский рожин испытывать особый симпатия во-вторых публикация подобный род объявление очень чётко показывать системность подконтрольность публиковать
2022-09-18,
2022-09-18,интересный случай думать чисто идея татуировка змея вместо хвост второй голова вчера сын персональный битва куликовый поле выбирать приз узнать оказываться придумать нас. сын выбрать качество приз браслет реплика браслет шестой век змея имя амфисбена правда смысл мифический существо вложить тат гол миф абсолютно прикладной назначение застать амфисбена врасплох практически невозможно пока голова её спать бодрствовать
2022-09-18,говорить лобковый вошь кардан l-200 переносный грузо-пассажирский комплекс
2022-09-18,шкура прийти шкура уйти матушка уборка
2022-09-18,музыка играет_маэстро волчья_стый частично исполнять концерт угледарский направление
2022-09-18,жизнь место фига многий доброволец останавливать пойти защищать родина страх просто отсутствие комфорт уютный утром понежиться тёплый постелька ожидать пока жена приготовить завтрак работа мочь подождать хотеться поспать давать прийтись спать сутки попасть хотеть сказать не. взывать долг патриот основный инстинкт мужчина блинчик малиновый варение постелька никто принести постелька мочь стоить сменить условие выйти чёртов зона комфорт неделя считать каремат пуховый перина пенопласт пастила человек очень быстро привыкать начать жить давать спать прийтись фига обстрел вступить ряд отряд невский +79162464251 позывной хрусталик поспост '' дежурный марьинка '' живой здоровый передавать привет ждать видео
2022-09-18,
2022-09-18,
2022-09-18,
2022-09-18,
2022-09-18,
2022-09-18,
2022-09-18,
2022-09-18,
2022-09-18,опсб продолжать работа 5 грузить завязка машина нм лднр армия россия помочь армия опсб втб 4272290754713824 роман юриевич з. bitcoin bc1q8a39pk0tdkdk8ydhrz2xl8c9l90evlzwgqnam4 usdt trc 20 tjaaorxna5omxdcv6dselmmcnypqa8izkl помочь шить носилки ‼️ '' золотой рука ангела '' карта сбербанк 2202200213723180 людмила
2022-09-18,стоять исток отечественный осинта здоровый человек ... придираться термин osint сочетание osint агентурный разведка стать основный результативный поставщик развединф минимум канал её сбыт удивление узнать недавно увы хороший значит хороший хороший значит плохой плохо диагноз ведомство система повод гордость боль боль
2022-09-18,хохол пытаться обойти красный лиман фланг успеть выстроить полноценный оборона район святогорск всу продвижение красный лиман хохол хорошенько бить артиллерия купянск ситуация неизвестный хохол заходить левый берег вагнер продолжать теснить враг артёмовск музыкант взламывать очередной рубеж украинский оборона фактически приходиться прогрызать накопать вокруг горловка восемь год война свежий укрепление фронт попасная ситуативный продвижение напротив донецк сотка продвинуться район красногоровка хохол также давить северный взлётный довольно медленно плюс приходиться крайне осторожный хохол вдарить контр-атака одновременно враг обстреливать донецк включая центр город обычный традиционный украинский обстрел хороший очень мало херсонский область враг нести потеря очень медленно продвигаться продвижение спорный `` андреевский кишка '' сжирать сила фактически хохол двигаться вперёд расширять лишь территория братский могила объективный контроль уничтожение переправа выйти берег ингулец целое ситуация тяжёлый рабочий человек принимать участие восстановление киевский район отмечать наличие орудие контр-батарейный стрельба положительно влиять ранний хохол крыть рсзый площадь результат киевский район руина удар осуществляться стволк разрушение маленький 2014 2015 2017 год поклон артиллерист
2022-09-17,дневник поисковик эпизод 75
2022-09-17,-нихта шиссный -нихта ферштейн
2022-09-17,краткий версия куликовский битва
2022-09-17,жестокий битва сын проиграть её характер показать
2022-09-17,
2022-09-16,и.и. стрелок гранит первый бросаться глаз человек купить цена знать лично ранее пытаться назначить сумма подкуп готовый поспорить желать немало основание сломать зуб идейность принципиальность последовательность неподкупность удивительный жёсткость жестокость важно человек знать лично прийти голова назвать милый человек невозможно договориться идти чуть-чуть вразрез представление ситуация слушать стать стрелок уметь брать ответственность бояться самый главное уметь создать вокруг структура каждый винтик знать место навести порядок хаос разграничить обязанность нарезать задача знать конкретно человек справиться зам чей-то помощник правый рука игорь иванович стрелок стопроцентный безоговорочный начальник лидер вред отстаивать правота истина момент доверять человек доверять прогорать раз. поэтому научить горький опыт учитывать возраст опыт предпочитать держать расстояние вытянутый рука замечательный качество смочь злоупотреблять крутить иметь тенденция совершать ошибка дважды трижды зарекаться каждый повторять вновь человек стрелок любить пойти разведка страшно иметь общий дело ждать нож спина честный друг верный соратник достойный враг идти победа
2022-09-16,`` сила бог правда '' александр невский вступить ряд отряд невский +79162464251 позывной хрусталик
2022-09-16,косплей преемственность поколение
2022-09-16,
2022-09-16,дневник поисковик эпизод 74
2022-09-15,вагнер водить нужный
2022-09-15,стрелок 29.10.2014 `` ждать война '' `` запад любить россия ''
2022-09-15,очень вопрос пригожин `` зэк '' чвк `` вагнер '' 1. набор `` штрафной подразделение '' `` вагнер '' активно идти знать 3 месяц избегать `` публично разглашать '' подчёркивать именно публично `` узкий круг '' давно никакой новость 2. предорассудительный действие лично господин пригожин видеть время война говорить февраль с.г. действие вполне обоснованный хотя категория привлекать `` штрафник '' мочь серьёзный нюанс затрагивать принцип исторический прецедент великое множество начинать время древний рим критический момент нашествие ганнибал римский республика ничтоже сумляшести ставить строй легион иметь право служить полноправный римский гражданин раб преступник включительно гнать армия флот каторжник тяжёлый ситуация англичанин француз испанец штрафной подразделение пополняться `` лагерь '' ссср время великий отечественный немец брезговать 2014 год момент больший опасность власть киевский хунта также вербовать наёмник `` зона '' 3. вместе отсутствие военный положение мобилизация мера массовый набор отбывать наказание число тяжкий особо-тяжкий состав преступление `` зк '' фронтовой подразделение полагать шаг глубоко ошибочный считать `` уголовный элемент '' мочь послужить повышение эффективность военный действие действовать состав правильный армейский военный механизм условие действие закон военный время правовой статус сво отсутствие военный положение следовательно военный трибунал т.д. вливание многочисленный речь идти тысяча уголовный элемент войско поставить вопрос необходимость жёсткий принуждение дисциплина вплоть смертный казнь место суд следствие отказ выполнение приказ командование последний военный положение полный объём обезпечить рамка законодательство невозможно соответственно беззаконие непременно постепенно нарастать итог непременно вылиться либо потеря командир контроль сотня уголовник массовый неподчинение вплоть вооружённый мятеж либо многочисленный случай внесудебный казнь т.п. условие активный боевой действие рано поздно привести убийство тех-же командир выход подразделение преобладать суметь захватить `` авторитет '' уголовный элемент подчинение командование потенциально набор мочь принести гораздо большой вред польза 4. изложить обдумать давно изложить полагать необходимый `` интернет видео выкинуть '' режим секретность вокруг проводить `` мобилизационный мероприятие '' род полностью разрушить сделать требоваться комментарий комментировать пока `` рот вода набрать '' мочь слово кто-нибудь прислушаться чуточку иметь место ранее
2022-09-15,володя верно написать добавить лишь понимать безграмотный человек попадать работа телевизор ладный человек измученный высокий образование крайний мера знать писаться слово `` ахинея '' гражданин мало нести её безграмотно
2022-09-15,дневник поисковик эпизод 73
2022-09-15,
2022-09-15,воевать помнить предшествовать начало сво напомнить 8 декабрь прошлое год состояться онлайн-переговоры президент рф путин президент сша байден 20 декабрь кремль восемь год выступать роль голубь мир выдвинуть ультиматум сша нато практически сразу начаться наращивание войско россия граница украина далёкий думать помнить воевать
